Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
59111.73,6.57,0.475235,-0.981324,0.622483,2.007988,3.939715,-0.983895,6.018139,1.329256,-5.495012,-5.707505,-0.015998,4.002206,1.650006,0.967034,-5.009512,-0.7919,-6.564674,-3.052942,1.960691,2.534585,-0.130934,-0.290115,2.024849,2.610119,-2.161315,-4.142974,-4.798365,-1.461302,0
36538.22,81.46,3.229278,-2.404753,-0.641844,-0.164053,-6.098424,-3.120273,-10.551682,0.151749,0.137148,-5.730425,-1.005507,-0.919617,0.551259,3.236374,-2.58113,3.166508,12.82645,-3.159594,0.229267,-4.748936,-1.290359,0.031634,-0.533131,5.317885,8.595603,-0.513213,2.403107,0.813093,0
44562.99,173.55,1.007772,-1.812907,1.263364,0.807419,-0.262236,1.940313,-1.098075,0.114265,-3.479014,0.867034,-1.748419,1.718074,2.021475,0.012324,-0.490315,0.972298,-4.301892,-0.74052,0.633301,0.943534,1.839008,0.55038,-0.244278,0.819676,6.342828,-4.001123,1.118156,-1.597313,0
108501.19,83.75,-3.555618,-0.269026,0.186615,0.227421,-2.140172,3.868552,-3.866055,-0.632444,-0.490891,1.589279,-1.549708,1.137504,1.088189,2.17571,2.634169,-2.582116,5.102532,-3.840387,0.997351,5.478684,5.250928,-1.046858,0.68603,6.8581,-5.657304,-0.211919,-0.815964,0.78807,0
75882.51,138.82,0.497571,2.519822,1.004831,0.244609,1.201379,-6.935141,-2.737348,0.55272,0.084946,-3.645758,3.646338,3.880358,-1.781513,0.564934,-5.039059,-3.644243,4.001014,-2.447966,0.829127,-2.299514,-4.205913,1.286301,1.196564,-0.584418,1.411217,1.652313,-1.042882,1.137547,0
19622.75,88.3,-0.570881,1.888414,0.086885,1.125832,-1.469413,5.04123,-4.970233,-0.255022,-2.066082,1.941635,0.347359,-0.380556,-2.635588,4.036455,3.600195,0.795784,9.21815,-2.902361,0.237797,3.777951,3.694972,-0.083911,-2.735585,4.278374,2.145406,3.244882,2.938003,-2.51829,0
145468.01,27.72,4.72391,-2.389736,-0.760943,-0.097072,-0.044166,6.924488,-12.543202,0.247294,-2.136084,-0.385376,1.620296,4.948558,-0.990285,1.337834,-5.346039,-7.791547,6.073135,-5.907442,0.483912,-3.191566,3.519052,0.11438,-2.672422,4.168094,-4.253568,1.107382,-4.875328,-0.490633,0
115541.55,24.18,-5.366688,0.714601,1.606458,0.813787,-0.22336,3.282213,-6.246093,-1.022968,-5.703796,0.051676,-3.70732,-0.888356,2.700229,2.195403,0.654098,-2.113333,-4.926379,-0.026602,0.448851,-0.739699,-0.074049,-0.071149,5.797461,0.866131,-5.89338,-0.414381,-2.597447,0.078618,0
4392.43,25.84,0.246987,2.130549,-0.70002,1.597699,-0.798333,-0.795562,-1.770752,0.32822,1.134159,0.471059,1.028784,0.427203,3.500012,6.853796,-6.583288,-2.10325,2.159424,1.215232,-0.549708,-0.281556,2.123398,-1.700757,-1.131913,-2.429578,6.119468,-1.214162,-0.260686,-0.906079,0
73289.78,287.09,4.818134,-6.036401,1.922239,0.86363,-4.133302,16.989588,-1.953069,0.526764,-1.927909,1.999886,-0.289336,-0.130347,-1.955864,3.699397,0.331208,5.595715,-3.51605,4.748493,1.813464,-0.533492,-1.089277,-1.323594,-3.294724,-3.147458,5.704987,3.524908,-1.573833,-4.750215,0
137422.19,63.87,-4.358799,1.966158,-1.118924,0.016526,2.415858,-12.924788,-10.042638,1.030118,1.408752,-1.823808,3.647296,-0.24597,0.031925,0.331894,4.388201,-5.902453,-7.422441,-10.542721,-0.092619,-4.942499,-3.035264,-1.854609,5.493549,1.604274,-2.14356,-4.025616,4.062692,-1.110896,0
107496.58,155.66,3.890765,-3.280612,-0.076926,2.933606,-1.747761,8.393746,-0.936251,1.056164,-0.190127,0.812679,2.673527,3.241317,-1.248792,0.00745,0.912647,1.813266,4.603062,-1.578986,-1.905573,3.073003,3.1419,-0.405533,-2.133801,2.490813,-0.966393,3.142757,-1.794907,-1.789777,0
67254.05,161.46,7.387825,4.455365,-1.473006,-1.801066,-0.391162,-7.991297,2.543699,-0.207736,0.7079,-2.138987,-1.491914,-0.902856,6.966181,1.937179,-2.203903,2.248342,1.384813,-1.978381,0.502885,-3.759726,4.82892,0.789057,-3.717295,-0.357544,15.420143,-3.253389,0.858222,-6.996913,0
53486.37,102.99,-4.463168,0.980661,0.43053,-0.358351,-1.47038,-7.119581,5.733801,-1.064518,2.080538,-1.97897,1.886043,-1.427046,0.308643,0.04234,-5.12051,-0.347512,2.695635,0.243477,-0.181151,-4.14896,-1.504756,-0.130139,3.87348,1.456461,4.350196,1.207511,-2.869949,-3.03992,0
89867.75,261.32,-6.446648,-0.11171,0.177906,-0.438951,-0.854722,5.137572,2.120213,-1.142967,0.724167,2.359721,-1.736918,-2.453609,-0.806254,2.570284,2.314537,-0.840315,4.04276,-0.062512,0.24334,5.1468,4.696289,-1.249297,0.596092,3.173974,-7.087414,0.256046,-1.288771,1.9812,0
11240.92,99.38,1.470299,4.881819,-0.390582,-0.682385,-0.869584,-9.208737,11.292806,0.437498,-1.004099,3.100111,0.231618,-2.457327,2.813875,2.586874,-3.698246,0.743269,-8.019698,2.72562,-1.076923,-2.277894,-2.533151,-1.485739,4.612149,1.900112,7.052452,-4.849924,-2.464625,0.228386,0
110790.31,84.58,-0.511291,-1.13849,0.193628,-0.727759,-3.625585,1.381275,8.657688,-0.149675,3.492984,-0.274614,-5.329496,-2.845709,-4.412724,0.171767,-0.521801,1.578947,2.222067,4.53575,-0.206508,-1.722425,6.207613,1.242696,-0.479967,0.694663,5.259741,-0.436352,-0.481862,-0.674326,0
109255.27,60.92,4.910266,0.413195,-1.080253,1.414745,5.293687,-6.112461,2.863974,1.639132,-2.381901,-2.210284,1.872896,8.451113,-2.815927,-4.88434,-0.107529,0.376202,5.538092,1.623562,0.934802,1.535221,0.529536,-0.709034,-2.881614,1.82668,1.258375,2.470021,1.852616,-0.51588,0
110943.07,106.41,5.873823,-4.112516,-0.280438,0.789222,-0.374561,-4.623274,-2.409283,-1.731658,1.640009,-0.009937,0.540795,10.09419,0.247215,-6.100352,-1.565707,-2.257416,4.005009,4.575328,-0.852888,-2.664637,2.992185,-0.927143,1.386973,1.700361,-1.157206,5.822717,-1.460718,-0.944872,0
162934.8,200.58,-0.680093,-1.28657,-0.096877,-0.350727,-0.478685,-0.148165,2.514587,-0.665189,-4.175155,-2.837079,0.324743,1.903439,1.822224,-2.54887,-3.156834,1.731801,8.323024,5.639117,2.611247,0.609019,0.527239,0.732865,0.088521,1.027716,1.370951,1.486422,-1.751346,-3.658348,0
88859.71,59.05,-7.695363,-1.12262,0.846012,1.807933,-2.63765,5.65619,4.851349,-2.302012,1.291239,2.628361,-6.156544,-3.125565,-0.92494,1.547607,-2.317677,1.089067,-4.227264,0.099134,0.019494,0.165719,2.305663,-1.065018,-0.243679,1.352314,8.792686,-4.43462,-0.25605,0.411618,0
39929.72,216.16,5.807036,1.47009,-0.141343,-1.18252,-1.98872,6.906917,-10.425988,-0.303201,-0.946086,-1.965195,0.239973,0.89688,2.250979,-2.387652,0.457896,-1.355974,8.569863,-2.344137,-1.602924,-3.104295,0.693256,-0.119706,-5.232786,-1.676362,1.237109,3.184563,-2.084802,-3.974747,0
137343.39,69.66,-0.229759,-0.725634,1.034668,0.786955,1.051012,8.347245,3.63127,0.065168,-0.425581,0.43342,-2.588179,0.813744,-0.142751,-2.839233,5.363628,-1.042983,5.172971,-0.283554,1.760044,7.780157,6.79951,-1.292874,-2.274171,5.082112,-15.502203,2.35779,-3.866218,1.110259,0
153837.58,75.94,-6.566292,1.180131,-0.98745,0.498265,2.435385,7.633234,-9.245985,-1.38697,-0.009967,-2.294147,-2.68203,2.989507,0.549645,3.034399,-8.915989,-5.339339,6.089456,-4.393197,-0.18167,2.869367,-0.403324,0.029672,-2.883201,2.427236,-6.134583,4.802467,-0.704648,2.384544,0
22030.04,58.58,-3.006108,-0.535393,-0.41977,-0.676811,4.358242,1.044777,2.048631,0.1624,-2.90558,1.448982,0.594762,2.317757,-0.16902,-1.827573,-0.414721,-2.117015,5.261921,3.820587,-0.368881,2.260143,4.402864,0.199272,0.66364,0.56877,-9.486277,4.453863,-2.636887,-0.641817,0
140740.15,110.44,4.199851,-1.463068,0.291861,-0.055774,1.599967,-3.27125,-6.471308,-1.373324,-6.61814,-3.414546,-0.028241,3.029734,3.979624,-4.176839,-0.748693,-0.463667,-0.90167,-2.368711,-0.610492,-2.572742,-0.318245,1.002725,1.803535,0.720311,0.294629,-3.608271,-0.828678,-0.476094,0
49514.33,105.87,-6.4333,-1.52699,-0.128051,-1.57421,-2.380509,-1.943739,6.731626,-0.718196,0.476375,-2.516489,-0.815039,1.954289,-0.564925,-2.911186,-1.570847,1.308394,1.603845,-5.706979,1.156115,6.839129,5.30302,2.005768,0.77093,3.363332,11.050017,-0.557455,3.513591,-6.146457,0
116211.19,56.73,-8.090626,-1.896611,1.618107,0.683417,-1.875615,13.20679,-9.962753,1.298194,-4.892495,4.106654,-0.678707,-2.176851,-0.334537,7.105775,-2.893768,1.113794,2.008322,-0.938226,1.553247,0.291474,-2.313067,-0.029478,-0.512642,0.412961,5.471853,4.912553,0.352124,-3.972235,0
70916.57,133.54,-1.3528,-1.329298,1.511141,0.357755,-1.068617,-1.336814,-1.887445,0.112332,-2.900222,-2.113722,0.72026,2.950346,-2.111647,-0.965593,-6.537522,-1.350824,5.49061,-2.806273,2.390648,1.238208,2.368764,-0.099528,-1.580529,-0.708643,13.467065,-0.818912,3.311597,-3.189429,0
71300.33,251.9,1.354935,2.188496,-0.511764,0.576917,-1.028174,-2.700655,0.02239,0.563292,0.366785,-3.69867,2.309712,-0.131966,1.513366,1.736487,-3.025251,-1.143425,3.230806,-2.522147,0.506424,2.625056,-2.574823,1.692713,-0.344059,-0.253319,-0.880919,-0.660113,-0.755337,1.140174,0
31428.88,27.59,9.30672,1.578452,-1.212715,0.900864,-2.799235,0.173721,-0.574987,0.057983,-3.316261,2.244759,-1.399587,-2.45315,4.545418,3.720413,-0.482632,1.115434,-2.111682,-0.752315,-0.646368,-2.784625,3.276217,-0.120443,-1.709821,1.761093,8.646999,-4.892763,-2.019132,-2.620813,0
168375.42,112.21,3.594762,-4.227452,-1.878857,0.176959,-4.388338,5.94212,8.677074,-0.919811,0.786964,2.965899,4.833931,-0.610529,-2.95868,4.991026,0.868294,7.8667,1.856893,3.287514,-0.05088,1.309627,1.114649,2.350339,-0.114744,2.156729,8.667382,0.037171,-1.178911,-2.713205,0
62835.2,47.96,3.736119,-2.405625,-0.537955,-2.147703,-0.599397,-1.042367,0.635019,-1.229195,0.989544,-1.261131,2.428719,5.605744,-3.170531,0.174335,-0.809616,0.419253,6.025975,4.627604,1.170933,0.22925,0.07716,1.374984,-1.054969,0.160957,0.876404,4.733383,-0.036428,-1.323,0
143205.84,127.57,-0.28083,0.699483,-1.251523,0.588789,-2.856128,-1.481242,-8.298477,-1.507314,-3.004577,-1.587554,2.268627,-0.74062,-2.290401,6.529917,-4.783935,-1.100478,11.020901,0.592788,0.155575,-0.939882,0.078067,-0.224315,-1.130178,-2.112422,10.110974,1.92719,3.763494,-2.103795,0
167595.06,87.79,4.202343,-4.821043,-0.362242,-1.513654,-4.588948,8.23618,6.444668,-0.772904,0.231545,-0.272246,0.567623,-4.544539,-0.040727,0.585539,-1.734058,6.905411,6.443837,0.161589,-0.53096,2.169848,1.001882,0.252449,-4.44216,4.117485,4.824516,0.926507,-1.923078,-2.844224,0
117348.88,171.78,-0.353859,3.109644,-0.022786,-0.08556,1.619676,-16.507963,1.262089,-0.408438,4.779849,-5.545696,2.759561,-2.04391,1.492203,2.845151,-1.927349,-2.381836,1.408848,-5.586125,-1.196938,-4.756287,0.845142,0.069533,2.769019,1.996401,1.054751,-0.604932,1.536829,-2.990496,0
1201.33,210.23,4.742033,-0.003689,0.81174,-0.061409,-4.356642,0.878617,-0.96114,-0.104207,-2.814779,1.68908,2.98409,1.356741,-2.472879,-3.839942,0.555025,-0.977359,6.326119,-2.916114,0.611413,2.269282,1.843075,0.72388,-0.25963,1.94316,5.643604,-3.497054,0.075883,1.843195,0
102829.47,111.1,-9.167057,-1.937509,-1.933915,-1.49415,-1.060986,-5.606993,-2.166554,-0.589013,2.167683,-0.106094,2.813484,-4.437199,-0.912051,-5.452867,4.03655,0.810782,4.800299,-1.232473,0.1896,-0.238466,-3.804514,1.654492,2.613801,2.129675,-3.149814,1.739607,5.300915,-2.031523,0
102665.79,140.7,-8.714352,-3.401299,-0.516397,-1.0106,-5.145556,1.654093,-7.200214,0.133484,-1.354143,-0.281808,2.225628,-1.245147,-2.553913,-5.710152,-1.630409,0.064545,14.611769,-3.137503,0.537984,-0.136081,1.198388,1.109578,2.562157,3.104316,4.786056,2.384105,3.039011,-1.337334,0
100325.67,19.09,-6.390422,-2.484692,-0.125879,0.216702,-0.457719,7.932159,-2.479489,0.528777,-1.407211,2.695416,-1.803894,-0.301944,-2.61227,3.748413,-4.383452,1.363566,-0.896087,0.414643,-0.095604,-0.711082,-2.878841,0.574723,-2.061614,-0.273393,9.051382,-0.724336,1.088897,0.436945,0
42396.33,36.7,-1.527712,-3.984577,-0.24595,0.141658,-6.441334,4.653634,-8.087931,0.159272,-1.679645,-0.522792,1.963822,-2.049467,-1.412734,-4.434541,4.387231,0.450619,15.929945,-1.650102,-0.94535,1.421922,5.051505,-0.9533,-0.640289,2.429803,1.180227,1.00539,1.928313,-3.022971,0
48545.48,148.31,4.095703,4.154899,-0.597949,-1.742369,2.186265,-20.152587,17.698079,-2.820267,4.764188,-2.17747,3.994964,-3.762893,0.284724,2.46261,0.60734,1.629695,-8.708534,4.278999,1.070352,-3.848077,-6.269336,-1.195816,2.451855,-0.613403,3.000956,-2.901769,-0.552999,-3.107177,0
21541.71,154.69,2.489396,-0.871957,0.984485,-0.543668,-2.992558,-5.387642,-1.824945,1.862887,-2.4313,-2.308229,0.606201,-2.013668,0.766813,0.958485,2.554591,-1.735855,5.501397,0.019628,-0.051897,1.288884,2.24857,0.030041,2.107513,3.867369,-4.195463,-2.366476,-0.057928,-0.444746,0
31419.35,64.93,3.981287,3.0929,-0.819844,-0.531316,-0.934674,-1.623179,14.312738,1.038298,-0.124365,-0.248079,2.061942,-0.167153,2.617213,0.670551,-1.76201,2.499472,-5.769694,1.568115,-1.766565,2.123663,-1.052494,0.505151,-0.615209,-1.226213,7.641397,-3.617187,-4.454393,-4.341743,0
116145.02,219.6,-8.698673,-2.484382,-1.02547,1.833825,-0.990786,5.329011,-3.634448,0.780396,-2.092283,0.387505,-1.593457,-1.481693,-0.000377,3.431123,-2.123459,-0.336311,0.665042,-1.685036,0.483495,3.669218,3.613307,0.499501,0.197536,-1.706266,5.71016,0.137266,3.282035,-3.548428,0
21088.21,48.59,-3.489692,1.800388,-0.406243,-0.239628,-3.753035,5.412286,0.650533,-1.227459,-1.763001,-1.130088,-0.083761,-1.22914,4.101982,-4.55245,-2.340675,2.677162,5.14712,-1.372576,-0.607629,3.978163,-1.022131,-0.432283,0.095782,-1.333018,4.54016,0.246522,-0.792949,-1.245312,0
47931.47,150.22,-4.309968,1.406995,-0.102832,1.079983,-0.559226,-0.853307,-6.565543,-0.560625,-2.806841,1.252028,0.814088,3.474964,-1.720536,2.996805,-3.346566,-1.270829,4.317482,0.655193,-0.080616,0.820712,-0.956724,-1.192257,-1.204217,-2.741714,13.825077,2.355458,5.491587,-3.926637,0
48704.51,74.71,-2.591759,3.080603,-0.699783,-0.955018,-0.643685,6.679027,-18.352422,0.668732,-4.488677,0.83841,-2.49488,1.758722,-1.024965,6.0743,-0.429318,-5.178044,6.756741,-0.99745,1.569635,-0.067859,-1.443166,-0.528081,-2.088478,-1.302811,-0.530803,3.567647,2.144434,1.173676,0
95938.7,177.29,-3.866676,1.35734,-1.031698,0.504344,3.332967,-5.720725,9.767539,0.971552,1.386176,-3.04897,0.141577,-0.33777,0.94096,2.199797,-6.118402,0.155396,-6.363038,0.453321,-0.9013,-3.173672,-1.952695,0.57579,2.476292,-0.074764,2.269983,-0.165873,-3.388442,-3.405338,0
128553.92,40.21,-10.319649,1.443462,0.563715,0.42935,-1.320033,-13.433544,1.036191,1.241118,6.770119,-4.499391,5.70577,-4.69228,-3.639672,-0.571275,-0.520933,-0.79049,6.985054,-4.090139,0.381442,-4.034287,-3.914317,0.366835,4.97639,0.083988,1.447793,3.137769,4.082868,-2.813651,0
56229.07,64.07,-3.214439,-1.367767,-0.585186,0.392273,-1.377037,6.355093,-3.622784,0.760319,-1.312023,2.704855,-2.674893,-0.945967,-1.254792,2.702978,-0.747131,-2.222639,5.083194,3.562052,1.856416,1.868126,4.593288,0.626244,-1.903809,-0.880983,-0.173934,0.245253,0.637638,0.489176,0
101300.51,68.38,0.350584,2.632306,0.659775,1.126724,-3.118024,5.553641,-0.410071,-1.373048,-2.214796,-0.208967,-0.777597,-1.992984,1.544737,0.43932,0.149447,-0.630926,-2.655315,-3.671344,1.49994,2.100405,-0.071886,-1.486718,2.065959,-0.792522,-0.992889,-2.890367,-3.721696,2.02119,0
162345.42,72.43,-4.733559,-2.740668,-1.256286,-0.459698,-4.650181,7.378976,-1.484265,-1.659735,-3.362146,0.317417,2.525499,-1.495414,-1.793669,6.474967,-7.507588,3.903046,8.080157,3.006712,1.974373,1.786914,-4.652851,-0.240257,-3.24532,-2.830209,17.415045,3.748433,1.713499,-6.019432,0
4682.19,52.72,3.344788,-4.620272,-0.656873,1.394339,-0.054444,9.637039,-0.323655,-0.10744,-1.345789,0.966655,1.421574,5.766151,-4.158707,3.162104,1.304581,3.977691,-2.108438,5.47822,0.098986,0.802652,-1.445825,0.950279,-1.270137,-1.934099,1.492316,2.847369,-0.83357,-0.136781,0
121592.08,230.23,3.711422,0.246374,0.853167,0.056496,3.805764,-0.368425,2.792001,0.500183,-2.544233,-2.005895,2.10461,1.669367,3.639356,0.721526,-0.048281,-0.120453,-10.75481,-4.093879,-0.56431,-0.090514,-2.202869,2.491248,-1.173002,0.123731,0.596674,-4.132237,-2.582638,-4.951942,0
156638.38,40.48,-4.665961,-0.50519,-0.038617,-0.684681,-1.962993,-9.040097,2.671172,-0.751744,-2.145729,-1.179862,-4.548792,2.63202,2.003243,-2.548046,-1.700691,-0.884592,-6.561391,-2.379795,-0.412157,1.119988,7.171809,-1.768081,6.283782,1.240437,12.920543,-6.167276,4.618488,-2.714939,0
126293.9,130.29,-0.769195,-2.351391,0.445097,0.551848,-2.800752,8.473155,10.3518,-0.402484,1.301837,3.963778,2.073252,-1.278831,-4.297245,1.982777,0.292795,6.095957,4.408615,3.569937,-0.875781,0.270255,2.468868,0.579045,-0.369376,2.961756,4.608032,4.897626,-3.745999,-3.732239,0
99268.95,37.61,-5.951016,-1.690755,0.270988,0.029104,-0.391693,-6.352543,5.517124,-0.659954,1.197394,-0.262115,-4.477844,1.620413,1.237308,0.041905,-0.619988,1.288411,-6.150421,5.715021,-0.319164,1.487849,1.651061,-0.509915,3.247882,-2.226957,6.973268,-3.354438,3.876605,0.112852,0
90243.64,84.0,1.744681,-1.369204,-0.152951,-0.825932,-3.292432,-0.247356,-19.371412,-1.453634,0.513862,-3.406566,-1.568665,3.657347,1.846442,2.305849,1.188627,1.348599,10.012813,-4.012976,0.42234,-5.77344,-0.078623,1.013841,0.279653,4.630997,3.560855,1.4698,4.024013,1.59728,0
8955.11,101.46,-8.412366,-3.070865,-0.3635,1.752424,1.861591,13.177981,-14.839033,-0.097351,-1.004837,-1.259156,-5.735979,-3.640754,1.557788,-2.80803,1.80635,-1.871523,1.29059,0.094685,0.987326,-2.340431,-1.968705,0.058671,-1.388748,-2.294581,-15.101756,5.485931,-0.292939,1.042826,0
66544.89,22.5,0.953545,1.193255,0.850233,0.007941,-2.388518,-12.992003,11.059688,-0.571826,-1.106369,-2.206079,1.011844,-5.584982,4.012157,1.992053,-3.026901,5.268328,-2.734708,0.517575,0.302039,0.285082,-1.370844,0.021497,4.226265,1.426311,10.263908,-6.176381,2.019236,-0.788349,0
24152.67,240.7,-3.053748,0.425041,0.566786,1.336594,-1.253518,-4.366659,-1.716381,-0.524829,3.548826,-0.89289,-3.952993,0.190126,3.069347,-1.903515,0.872599,-1.300683,2.340073,0.842145,-0.172202,0.149819,1.001108,-1.146068,-1.845164,0.736732,2.826702,1.75388,2.615875,-3.067309,0
112183.54,65.88,-5.880292,-2.650069,-0.447221,-1.265086,-3.092688,5.349933,5.723738,1.139186,1.527728,1.890985,-2.633762,-3.962659,0.151282,0.349055,-3.846592,2.060674,4.389242,0.406837,-0.151346,1.859795,4.385684,0.977965,-2.261017,1.556789,7.99361,0.028676,-0.312767,-3.18291,0
85125.62,72.08,5.384847,4.692334,1.210758,0.494176,0.408452,-3.161814,6.509531,-0.641701,-1.233889,-1.686399,2.400132,2.316114,0.928537,4.237048,-0.964535,-2.186189,-6.442438,-3.372223,-1.392982,4.212779,-0.793794,0.179128,0.790692,-0.077875,0.561091,-2.984618,-3.593297,-0.424874,0
59173.14,8.69,-0.78372,2.331562,2.587441,-4.432651,0.708351,-3.898642,-6.267474,0.289222,-1.010483,0.359965,-1.041639,-0.77435,3.451936,0.976006,2.338056,-2.356003,-6.579127,-3.047531,0.272027,-15.075124,0.184025,0.980092,1.659335,-0.580412,5.182602,-2.211547,-0.091142,-4.882514,1
89655.22,191.26,-2.651305,-0.359285,0.585984,-0.243012,-3.415443,-4.436325,1.102798,0.66391,1.347828,0.976471,2.530817,-0.235956,-0.491566,-0.223239,-2.305235,-1.992325,10.728822,3.465987,-0.306595,-0.61628,0.556162,1.710659,0.467446,3.727743,2.269466,2.279237,-0.15777,-3.303503,0
90614.64,176.11,2.19853,1.353221,0.571996,-0.849876,0.940049,1.099768,-7.112414,-0.51203,-3.243259,-3.789034,1.109841,2.739903,-0.010561,4.919736,-2.934809,-3.937902,1.249513,-5.333091,-0.216207,-0.684889,1.644238,0.564651,1.540835,1.133631,-3.479843,-0.052153,-3.115628,0.266768,0
50732.67,21.34,4.292833,-4.259874,0.889471,1.105935,-3.287994,5.915602,1.711606,-0.530538,0.224432,1.093061,0.507977,1.139054,-4.110524,4.045721,0.687242,5.400295,1.451823,1.24961,1.105298,0.175857,-0.399826,0.566817,-2.110378,4.565572,6.739776,0.324613,0.989128,-0.704802,0
14539.39,236.93,-4.612702,1.883955,0.526929,0.100809,1.521732,-1.871313,7.033498,-0.429812,-0.468339,-0.173203,2.255688,0.134339,-2.132184,-1.73151,-7.053424,2.150593,9.61349,0.033942,-0.051625,-0.389683,-0.647311,-1.171268,-3.618937,-0.841346,13.742294,4.10246,0.407628,-5.194554,0
109262.45,184.27,-1.372919,-0.503857,1.005411,-1.371761,-0.656512,-1.815249,6.900205,1.326622,-1.19372,2.973872,0.507071,1.690618,-0.989482,-0.574766,-0.888378,3.438923,1.301123,3.483831,-1.203658,0.295935,3.173769,1.365832,1.158951,0.546211,10.659345,-0.058994,1.296019,-2.896661,0
69721.84,21.53,-5.671325,-0.851214,0.095055,0.288165,-4.267302,4.333453,-1.101497,-1.724344,0.956319,1.525132,3.954181,-0.736317,-3.54015,-1.504436,-1.896569,-0.51653,11.083888,0.133526,-0.605775,1.625224,-2.476272,-0.671002,-1.772633,1.799383,5.061863,2.996007,0.976838,-3.194794,0
28279.75,86.0,-7.906287,-1.956661,-1.079932,-0.446484,2.488322,4.019059,5.913944,1.460903,0.68299,4.418336,1.777876,4.023626,-6.580257,3.539051,0.17546,2.168476,-1.868701,2.69043,0.597661,2.282885,1.973993,1.382419,0.361513,-0.739372,7.493849,0.284595,2.364507,-0.543232,0
155961.14,168.46,-3.117838,-3.671458,-0.968962,0.256514,1.355513,-10.683462,-11.687422,0.491661,-1.037128,-4.883727,2.110241,-0.777398,0.303563,-3.930969,2.394648,-3.631013,6.460951,-1.244536,2.097012,-3.673674,-4.000882,0.535513,2.997953,2.898107,-10.651635,0.585969,3.891179,0.781588,0
58165.22,96.46,-3.530779,-1.28086,-0.650315,1.664668,-3.425917,1.517346,-7.446923,0.492784,0.979094,-1.747624,2.309786,-0.092843,-2.989039,-1.069813,-3.256949,-4.050486,9.432574,-3.444699,1.183376,-2.78119,0.290322,-2.191983,2.027182,0.775361,-1.651304,2.133558,-1.874045,1.304157,0
12752.05,59.9,7.621466,-3.190219,0.234718,-0.417022,-0.622438,3.540909,-9.349489,0.297292,-4.637915,-2.954753,-0.375955,-1.060192,1.495092,0.521355,-3.657991,-1.071393,8.803048,3.967757,-0.599754,-1.787102,-2.568727,-0.269411,-2.929247,1.096138,-9.192401,0.722774,-1.836203,4.151558,0
800.41,46.88,-1.816214,2.31077,0.577787,-0.552274,1.415166,-10.259275,12.040108,-0.575493,2.82164,-2.891084,1.3298,-3.107951,1.155332,1.93893,-1.202519,1.096739,-7.139085,-0.819219,1.772812,1.557782,-4.280473,-0.286873,0.761762,-0.182224,3.278736,-4.412203,0.489963,-1.44784,0
146266.96,67.28,3.874899,0.407177,0.67317,0.551368,-0.442178,17.903135,-11.758796,-2.079588,-2.574264,-1.268,-3.060628,-1.486295,4.642209,-2.809465,4.573488,2.780138,1.616768,-4.378306,-1.808681,2.759579,1.820558,1.207776,-7.476948,-6.000696,-1.737982,1.068358,-0.014568,-1.514018,0
43077.7,137.99,10.305547,-1.406325,0.059662,-1.814308,1.952628,3.111767,2.328106,-1.294974,-0.229997,1.471119,-0.273657,3.451506,-2.749469,-2.223198,4.358739,3.120523,2.594293,6.580329,2.030954,-4.053378,1.323697,-0.426763,-1.080589,2.459772,-9.312509,5.261804,-4.404127,2.174586,0
101937.78,84.72,8.199996,1.84309,1.286799,-0.316277,2.322324,-5.650833,-1.900123,0.201492,1.168041,-3.614416,-3.084485,7.145013,-1.443987,-5.231844,2.80425,0.249802,6.540362,4.137682,0.574747,-0.639369,-0.805885,-0.290303,-4.830128,1.419753,-1.240343,6.384072,2.772005,-0.76337,0
139421.04,38.17,-6.538239,-0.239177,-0.845691,0.751921,-4.983572,2.397758,-10.404191,-1.06887,0.316689,-0.830636,3.548964,-2.060063,-3.819272,-2.505609,4.808755,-3.349502,9.248234,-7.306164,-1.048646,2.211663,-0.012092,0.07333,1.930061,1.667688,-2.078244,-0.649839,3.190255,0.3324,0
164283.43,23.44,-2.333843,-1.765099,1.006884,-1.045717,0.58484,13.249029,-12.851851,0.688241,-3.371574,3.653382,-5.027798,-0.49667,2.422057,0.082877,1.241969,-3.912765,3.155581,-0.334868,0.128764,1.114083,3.324845,-0.950845,-3.004439,1.354826,-10.461412,3.121836,-2.080037,1.480894,0
157990.83,52.66,2.221608,2.624552,-0.885328,0.089834,0.317669,-7.446699,0.411674,0.495586,-2.585666,-5.648247,1.190917,0.788089,1.30832,3.018174,1.518856,-1.917517,-0.682037,-1.841718,-0.541169,2.268764,-0.579275,-0.808389,2.956148,0.656163,-4.169148,-2.344382,-0.968161,-0.631543,0
767.51,677.76,2.699845,-3.753871,0.19543,0.179319,-0.330129,8.677718,-3.905946,0.199776,-0.265963,1.599141,-5.230109,-1.580109,0.94757,-1.818959,0.569528,-5.728129,6.654251,4.912265,1.724418,-3.812766,6.391771,-1.425033,-2.322394,2.289652,-36.28896,3.887605,-16.296692,9.213372,1
36800.21,90.98,-7.391338,-8.609541,-0.978393,-0.556279,-3.83546,21.192756,12.469826,-0.125235,0.007598,7.425342,1.288016,-1.142254,-3.291508,5.523503,4.095133,6.135201,-3.163037,1.650493,0.582167,9.119792,8.797067,1.434425,1.959544,6.449017,-4.025429,0.489634,-5.84258,-3.36292,0
