customer_id,age,gender,location,signup_date,tenure_days,plan_type,monthly_price,payment_method,logins_last_7d,logins_last_30d,logins_last_90d,avg_session_duration,total_watch_time_30d,unique_content_30d,days_since_last_login,support_tickets_30d,satisfaction_score,app_rating,social_connections,feature_adoption_rate,payment_failures_6m,plan_changes_12m,billing_disputes,auto_renew_enabled,days_until_renewal,login_frequency_trend,engagement_score,high_support_flag,payment_issue_flag,low_engagement_flag,churn_probability_true,churned,data_date
CUST_008802,18,F,San Jose,2025-09-30,76,Basic,9.99,Debit Card,4,15,43,27.0,16.8,23,2,1,2.9,3.9,11,0.49,0,0,0,1,11,0.25,0.441,0,0,0,0.503,0,2025-12-15
CUST_008803,45,F,Dallas,2025-07-17,151,Basic,9.99,Debit Card,5,14,25,52.7,38.9,26,1,0,4.0,3.8,13,0.67,0,0,0,1,2,0.333,0.611,0,0,0,0.289,0,2025-12-15
CUST_008804,42,M,Chicago,2025-02-19,299,Standard,14.99,Credit Card,0,1,15,5.0,18.3,21,1,0,4.0,3.5,20,0.3,0,0,0,1,18,0.0,0.264,0,0,1,0.53,0,2025-12-15
CUST_008805,24,F,Houston,2025-11-08,37,Standard,14.99,Credit Card,4,14,49,28.0,16.1,18,0,0,3.9,4.7,11,0.69,0,0,0,1,4,0.267,0.447,0,0,0,0.489,0,2025-12-15
CUST_008806,38,F,San Jose,2025-01-31,318,Standard,14.99,PayPal,0,6,16,23.9,26.1,19,2,0,4.9,5.0,14,0.42,0,0,0,1,10,0.0,0.377,0,0,0,0.558,0,2025-12-15
CUST_008807,47,F,New York,2025-06-22,176,Standard,14.99,Debit Card,3,9,26,23.7,18.8,24,1,0,5.0,4.1,8,0.62,0,0,1,1,3,0.3,0.423,0,0,0,0.531,0,2025-12-15
CUST_008808,25,F,New York,2025-07-17,151,Premium,19.99,Credit Card,4,9,22,22.7,13.0,23,3,1,3.5,3.5,18,0.64,0,0,0,1,6,0.4,0.388,0,0,0,0.542,0,2025-12-15
CUST_008809,40,F,New York,2025-04-01,258,Premium,19.99,Credit Card,0,2,5,9.5,11.4,12,1,4,2.2,2.4,1,0.17,0,1,0,1,13,0.0,0.17,1,0,1,0.577,0,2025-12-15
CUST_008810,45,F,Houston,2025-10-27,49,Basic,9.99,Debit Card,1,2,9,8.0,10.1,8,10,1,2.4,3.0,6,0.24,0,2,0,0,11,0.333,0.161,0,0,1,0.789,1,2025-12-15
CUST_008811,22,F,Dallas,2025-06-27,171,Standard,14.99,Credit Card,1,14,23,29.7,16.3,23,1,0,2.5,3.5,7,0.31,0,0,0,0,22,0.067,0.392,0,0,0,0.441,0,2025-12-15
CUST_008812,33,Other,San Diego,2025-10-27,49,Basic,9.99,PayPal,3,12,36,5.5,36.6,20,3,0,4.4,3.7,13,0.61,0,1,0,0,2,0.231,0.542,0,0,0,0.422,0,2025-12-15
CUST_008813,38,F,Houston,2025-11-10,35,Basic,9.99,PayPal,3,6,48,90.2,46.1,20,0,0,4.2,4.0,11,0.47,0,0,0,1,10,0.429,0.511,0,0,0,0.649,0,2025-12-15
CUST_008814,25,F,San Diego,2025-06-23,175,Premium,19.99,Debit Card,3,19,22,11.0,12.8,13,4,0,3.1,5.0,16,0.26,0,1,0,1,5,0.15,0.371,0,0,0,0.455,0,2025-12-15
CUST_008815,24,M,San Antonio,2025-10-20,56,Basic,9.99,Bank Transfer,2,16,41,7.7,27.1,14,1,1,3.6,3.9,12,0.29,1,0,0,1,15,0.118,0.437,0,1,0,0.585,0,2025-12-15
CUST_008816,33,M,Philadelphia,2025-05-04,225,Basic,9.99,Debit Card,2,7,19,65.9,30.9,21,5,0,3.9,2.8,12,0.47,0,0,0,1,28,0.25,0.433,0,0,0,0.434,0,2025-12-15
CUST_008817,44,F,San Jose,2025-08-07,130,Standard,14.99,Credit Card,3,7,25,23.5,28.2,12,5,1,4.3,3.3,15,0.15,0,1,0,0,19,0.375,0.317,0,0,0,0.527,0,2025-12-15
CUST_008818,42,F,Los Angeles,2025-05-16,213,Standard,14.99,Credit Card,3,4,22,35.9,42.3,28,0,0,4.6,3.6,11,0.59,0,0,0,1,14,0.6,0.524,0,0,1,0.541,0,2025-12-15
CUST_008819,24,M,Chicago,2024-11-11,399,Premium,19.99,Credit Card,1,5,10,19.8,39.7,16,0,2,5.0,5.0,13,0.57,1,1,0,1,7,0.167,0.466,0,1,0,0.741,1,2025-12-15
CUST_008820,42,M,Houston,2025-11-15,30,Standard,14.99,Credit Card,6,20,48,7.4,35.8,18,4,0,4.1,4.6,12,0.6,0,0,0,1,12,0.286,0.607,0,0,0,0.403,0,2025-12-15
CUST_008821,24,M,San Antonio,2025-11-15,30,Standard,14.99,Debit Card,1,4,13,13.2,12.1,8,25,1,2.2,2.1,2,0.15,2,2,1,0,13,0.2,0.175,0,1,1,0.853,1,2025-12-15
CUST_008822,18,F,San Diego,2025-09-15,91,Standard,14.99,Credit Card,2,11,43,25.7,13.2,15,2,0,4.2,4.5,15,0.36,0,0,0,1,26,0.167,0.321,0,0,0,0.554,0,2025-12-15
CUST_008823,30,F,San Diego,2025-05-02,227,Standard,14.99,Credit Card,0,2,4,5.0,11.9,7,2,3,3.6,2.2,1,0.22,2,2,1,0,8,0.0,0.163,1,1,1,0.804,1,2025-12-15
CUST_008824,48,F,Houston,2024-11-19,391,Standard,14.99,Debit Card,1,1,6,10.6,5.9,13,10,3,2.9,4.0,3,0.33,0,2,0,0,22,0.5,0.163,1,0,1,0.62,0,2025-12-15
CUST_008825,42,M,Dallas,2025-11-15,30,Standard,14.99,PayPal,9,14,45,21.7,37.6,25,0,0,3.9,5.0,10,0.38,0,2,0,1,30,0.6,0.542,0,0,0,0.442,0,2025-12-15
CUST_008826,34,M,San Diego,2025-03-07,283,Standard,14.99,Debit Card,1,10,13,28.6,38.8,28,1,0,4.1,3.6,8,0.32,0,0,0,1,8,0.091,0.509,0,0,0,0.363,0,2025-12-15
CUST_008827,29,M,Phoenix,2025-11-15,30,Basic,9.99,Credit Card,2,11,51,24.1,23.0,14,0,0,3.8,2.4,9,0.45,0,0,0,1,8,0.167,0.394,0,0,0,0.429,0,2025-12-15
CUST_008828,30,M,Chicago,2025-07-12,156,Basic,9.99,Debit Card,4,5,28,15.7,26.7,14,0,0,3.8,4.9,12,0.38,0,0,0,1,21,0.667,0.342,0,0,0,0.464,0,2025-12-15
CUST_008829,36,F,Los Angeles,2025-10-01,75,Basic,9.99,PayPal,2,6,41,39.5,30.6,21,0,0,4.4,4.7,11,0.19,0,2,0,1,5,0.286,0.366,0,0,0,0.647,0,2025-12-15
CUST_008830,22,M,Dallas,2025-11-15,30,Standard,14.99,Credit Card,3,18,39,12.9,22.3,17,0,0,2.9,5.0,9,0.18,0,0,0,1,9,0.158,0.418,0,0,0,0.356,0,2025-12-15
CUST_008831,30,M,New York,2025-11-15,30,Standard,14.99,Credit Card,6,17,39,11.3,19.1,9,3,1,4.2,5.0,9,0.33,0,0,1,1,7,0.333,0.387,0,0,0,0.398,0,2025-12-15
CUST_008832,32,M,San Antonio,2025-09-28,78,Basic,9.99,Bank Transfer,3,18,44,37.9,11.1,14,1,0,5.0,4.4,8,0.47,0,1,0,1,22,0.158,0.397,0,0,0,0.281,0,2025-12-15
CUST_008833,18,M,San Antonio,2024-06-10,553,Premium,19.99,Debit Card,0,2,10,11.4,22.2,29,1,0,3.3,4.1,16,0.7,0,0,0,1,12,0.0,0.409,0,0,1,0.641,0,2025-12-15
CUST_008834,24,M,New York,2025-11-15,30,Basic,9.99,Bank Transfer,4,11,37,8.8,16.8,17,1,0,5.0,3.4,14,0.23,0,0,0,1,1,0.333,0.325,0,0,0,0.519,0,2025-12-15
CUST_008835,39,M,San Antonio,2025-10-19,57,Basic,9.99,Debit Card,5,6,40,19.1,33.9,18,1,1,3.1,3.8,11,0.7,0,0,1,1,22,0.714,0.475,0,0,0,0.489,0,2025-12-15
CUST_008836,35,M,New York,2023-12-16,730,Basic,9.99,Credit Card,0,2,2,33.5,23.3,10,12,3,2.4,3.4,4,0.27,0,0,0,0,19,0.0,0.254,1,0,1,0.533,0,2025-12-15
CUST_008837,31,M,Los Angeles,2025-08-20,117,Basic,9.99,Credit Card,1,11,39,44.7,25.0,26,5,0,5.0,3.3,14,0.41,0,0,0,0,8,0.083,0.446,0,0,0,0.417,0,2025-12-15
CUST_008838,24,M,Dallas,2025-10-22,54,Basic,9.99,Credit Card,8,15,34,24.5,7.2,20,0,0,2.9,4.5,9,0.78,1,0,0,0,5,0.5,0.429,0,1,0,0.643,0,2025-12-15
CUST_008839,53,F,San Diego,2025-06-26,172,Basic,9.99,Credit Card,5,7,30,24.5,33.4,25,3,0,4.4,4.7,13,0.38,1,0,0,1,7,0.625,0.446,0,1,0,0.772,1,2025-12-15
CUST_008840,24,Other,Dallas,2025-09-03,103,Basic,9.99,PayPal,0,7,11,5.1,18.4,7,1,1,1.7,2.7,3,0.23,0,1,0,1,17,0.0,0.254,0,0,0,0.612,0,2025-12-15
CUST_008841,38,F,Dallas,2024-12-29,351,Premium,19.99,Debit Card,2,8,18,11.1,51.6,17,2,0,2.7,4.6,15,0.38,1,0,0,1,12,0.222,0.534,0,1,0,0.72,1,2025-12-15
CUST_008842,29,F,Houston,2025-11-15,30,Standard,14.99,Credit Card,3,12,43,12.6,41.8,16,8,1,3.1,4.5,9,0.59,0,0,0,1,12,0.231,0.553,0,0,0,0.555,0,2025-12-15
CUST_008843,35,F,Phoenix,2023-12-16,730,Standard,14.99,PayPal,1,1,7,10.9,28.2,20,0,2,3.7,4.0,12,0.47,0,0,0,1,20,0.5,0.353,0,0,1,0.478,0,2025-12-15
CUST_008844,40,M,San Jose,2025-11-15,30,Basic,9.99,Credit Card,4,14,44,5.0,15.9,30,0,0,4.2,4.0,9,0.55,0,0,0,1,7,0.267,0.465,0,0,0,0.522,0,2025-12-15
CUST_008845,18,M,San Antonio,2025-07-30,138,Basic,9.99,Debit Card,0,4,8,11.0,9.1,14,5,2,2.6,3.8,3,0.25,3,0,0,0,13,0.0,0.201,0,1,1,0.768,1,2025-12-15
CUST_008846,34,M,Philadelphia,2025-05-14,215,Basic,9.99,Debit Card,2,6,24,33.8,19.2,16,0,3,5.0,4.6,9,0.54,0,0,0,1,10,0.286,0.347,1,0,0,0.451,0,2025-12-15
CUST_008847,49,M,Dallas,2025-07-25,143,Premium,19.99,Bank Transfer,3,9,32,11.6,41.5,22,7,1,3.5,4.1,14,0.23,0,0,0,1,2,0.3,0.473,0,0,0,0.447,0,2025-12-15
CUST_008848,56,F,Los Angeles,2025-10-12,64,Basic,9.99,Credit Card,3,11,39,36.8,17.9,15,0,0,4.5,3.1,11,0.4,0,0,0,1,24,0.25,0.357,0,0,0,0.455,0,2025-12-15
CUST_008849,33,M,San Diego,2025-01-01,348,Premium,19.99,Debit Card,3,5,13,26.6,8.4,22,4,0,5.0,3.4,7,0.48,0,0,0,1,5,0.5,0.284,0,0,0,0.436,0,2025-12-15
CUST_008850,35,F,Los Angeles,2025-09-05,101,Standard,14.99,Credit Card,0,4,8,5.5,19.2,13,13,3,2.2,2.1,3,0.31,0,1,0,0,21,0.0,0.269,1,0,1,0.652,0,2025-12-15
CUST_008851,61,M,Los Angeles,2025-10-12,64,Basic,9.99,Debit Card,4,10,36,53.4,18.4,24,2,0,4.0,4.0,12,0.36,0,0,0,1,11,0.364,0.378,0,0,0,0.573,0,2025-12-15
CUST_008852,48,F,Chicago,2025-03-27,263,Basic,9.99,Debit Card,3,12,16,38.4,30.6,28,2,0,4.1,4.3,8,0.63,0,0,0,1,19,0.231,0.542,0,0,0,0.354,0,2025-12-15
CUST_008853,27,F,Houston,2025-11-15,30,Basic,9.99,PayPal,0,2,8,5.5,14.6,5,0,3,2.1,3.5,2,0.28,2,0,0,0,30,0.0,0.184,1,1,1,1.0,1,2025-12-15
CUST_008854,27,Other,Philadelphia,2025-11-04,41,Basic,9.99,Credit Card,4,18,49,98.3,77.6,14,1,0,3.6,4.5,11,0.4,0,0,0,0,26,0.211,0.782,0,0,0,0.3,0,2025-12-15
CUST_008855,46,F,Philadelphia,2025-10-24,52,Basic,9.99,Debit Card,3,9,50,61.1,17.6,24,1,0,3.1,5.0,13,0.54,0,0,0,1,22,0.3,0.4,0,0,0,0.49,0,2025-12-15
CUST_008856,22,M,Los Angeles,2025-09-04,102,Basic,9.99,Credit Card,0,2,9,10.8,10.6,8,4,1,3.0,2.4,2,0.23,0,1,0,1,26,0.0,0.162,0,0,1,0.617,0,2025-12-15
CUST_008857,48,F,Philadelphia,2025-11-15,30,Standard,14.99,Credit Card,2,8,33,22.5,17.4,15,0,1,4.6,4.8,9,0.53,0,0,0,1,25,0.222,0.35,0,0,0,0.52,0,2025-12-15
CUST_008858,39,M,San Diego,2023-12-16,730,Standard,14.99,PayPal,0,2,2,19.6,7.5,7,5,3,3.6,4.1,4,0.24,0,2,0,0,5,0.0,0.141,1,0,1,0.529,0,2025-12-15
CUST_008859,41,F,Phoenix,2025-07-03,165,Basic,9.99,PayPal,0,11,27,9.2,15.7,13,0,0,2.1,3.3,9,0.36,0,0,0,0,20,0.0,0.328,0,0,0,0.605,0,2025-12-15
CUST_008860,31,M,New York,2024-03-20,635,Standard,14.99,Credit Card,1,1,9,56.8,46.6,21,5,1,4.6,5.0,14,0.14,0,1,0,1,18,0.5,0.402,0,0,1,0.55,0,2025-12-15
CUST_008861,27,M,San Diego,2025-02-22,296,Premium,19.99,Credit Card,2,6,21,33.1,25.3,25,12,0,3.8,5.0,8,0.5,0,0,0,0,9,0.286,0.412,0,0,0,0.464,0,2025-12-15
CUST_008862,52,F,Philadelphia,2025-11-15,30,Standard,14.99,Credit Card,3,14,40,19.5,31.4,15,2,1,4.7,4.0,10,0.33,0,0,0,1,7,0.2,0.454,0,0,0,0.427,0,2025-12-15
CUST_008863,32,M,Los Angeles,2025-11-03,42,Standard,14.99,Debit Card,3,11,31,29.8,21.5,22,2,0,5.0,4.1,15,0.44,0,0,0,1,26,0.25,0.415,0,0,0,0.423,0,2025-12-15
CUST_008864,30,M,San Antonio,2025-11-15,30,Basic,9.99,Credit Card,4,11,42,26.4,31.7,18,2,1,4.2,5.0,13,0.66,0,0,0,1,24,0.333,0.504,0,0,0,0.499,0,2025-12-15
CUST_008865,34,M,San Diego,2025-01-26,323,Premium,19.99,Bank Transfer,1,2,5,12.6,9.2,2,9,0,2.7,1.7,1,0.19,0,2,0,1,3,0.333,0.121,0,0,1,0.702,1,2025-12-15
CUST_008866,37,F,Los Angeles,2025-07-06,162,Basic,9.99,Credit Card,1,9,33,24.2,28.1,23,1,1,3.4,3.9,14,0.28,0,0,0,1,4,0.1,0.407,0,0,0,0.432,0,2025-12-15
CUST_008867,22,F,New York,2025-11-02,43,Basic,9.99,Credit Card,6,14,39,32.6,24.5,17,1,1,3.9,4.0,10,0.14,0,1,0,0,7,0.4,0.383,0,0,0,0.492,0,2025-12-15
CUST_008868,28,F,Philadelphia,2024-03-24,631,Premium,19.99,PayPal,1,4,6,21.9,58.0,23,1,1,4.5,3.7,12,0.7,0,1,0,1,18,0.2,0.62,0,0,1,0.513,0,2025-12-15
CUST_008869,27,F,Philadelphia,2025-04-19,240,Basic,9.99,Debit Card,0,8,31,13.9,69.4,14,0,0,5.0,3.8,13,0.67,0,0,0,1,23,0.0,0.686,0,0,0,0.405,0,2025-12-15
CUST_008870,45,M,San Diego,2025-05-09,220,Basic,9.99,Bank Transfer,1,7,21,25.4,42.6,19,1,1,3.3,3.5,10,0.31,0,0,0,1,13,0.125,0.464,0,0,0,0.46,0,2025-12-15
CUST_008871,24,F,San Antonio,2025-10-21,55,Standard,14.99,Bank Transfer,2,7,48,28.2,17.8,25,1,1,3.3,4.1,18,0.7,0,0,0,0,18,0.25,0.417,0,0,0,0.558,0,2025-12-15
CUST_008872,18,F,San Diego,2025-10-09,67,Premium,19.99,PayPal,0,4,13,9.1,25.0,7,4,2,3.1,3.1,3,0.2,1,1,0,1,13,0.0,0.258,0,1,1,0.837,1,2025-12-15
CUST_008873,18,F,San Jose,2025-05-31,198,Basic,9.99,Debit Card,2,11,26,10.9,20.6,23,0,2,3.9,4.0,14,0.23,0,0,0,1,12,0.167,0.372,0,0,0,0.384,0,2025-12-15
CUST_008874,18,M,San Jose,2025-07-06,162,Standard,14.99,Credit Card,0,1,5,5.0,10.4,9,8,3,3.1,2.9,5,0.3,1,1,0,0,5,0.0,0.168,1,1,1,0.99,1,2025-12-15
CUST_008875,51,M,Phoenix,2025-06-11,187,Standard,14.99,Credit Card,0,9,33,16.1,33.1,21,3,1,2.8,3.7,15,0.5,0,0,0,1,30,0.0,0.473,0,0,0,0.585,0,2025-12-15
CUST_008876,35,M,Los Angeles,2024-12-01,379,Standard,14.99,Credit Card,0,1,4,13.6,6.2,5,49,4,1.1,2.2,1,0.22,1,2,0,1,7,0.0,0.111,1,1,1,0.964,1,2025-12-15
CUST_008877,41,M,Phoenix,2025-11-14,31,Basic,9.99,Bank Transfer,0,4,19,10.6,8.6,9,2,2,2.0,2.7,1,0.23,0,1,1,0,9,0.0,0.174,0,0,1,0.629,0,2025-12-15
CUST_008878,41,M,Los Angeles,2025-11-15,30,Premium,19.99,Credit Card,5,7,46,31.6,42.5,22,2,0,4.0,4.6,10,0.35,1,0,1,1,24,0.625,0.483,0,1,0,0.812,1,2025-12-15
CUST_008879,35,M,Dallas,2025-07-19,149,Basic,9.99,Credit Card,0,11,28,23.5,63.5,18,2,2,4.7,4.1,6,0.54,0,0,0,1,11,0.0,0.671,0,0,0,0.375,0,2025-12-15
CUST_008880,34,M,Phoenix,2025-08-13,124,Basic,9.99,Debit Card,3,8,37,35.5,71.9,17,0,1,2.7,4.8,12,0.54,1,1,0,1,18,0.333,0.687,0,1,0,0.636,0,2025-12-15
CUST_008881,47,M,New York,2025-09-14,92,Basic,9.99,Credit Card,2,6,40,8.5,25.0,27,1,0,3.7,4.6,10,0.52,1,0,0,1,21,0.286,0.422,0,1,0,0.731,1,2025-12-15
CUST_008882,36,F,Dallas,2024-10-18,423,Premium,19.99,Credit Card,0,4,15,5.0,35.6,19,0,1,4.1,4.5,10,0.46,0,2,0,1,4,0.0,0.422,0,0,1,0.548,0,2025-12-15
CUST_008883,51,F,San Jose,2025-07-21,147,Standard,14.99,PayPal,0,2,8,8.5,11.1,8,31,0,3.1,3.4,2,0.23,2,0,1,0,29,0.0,0.165,0,1,1,0.948,1,2025-12-15
CUST_008884,42,M,Phoenix,2025-07-18,150,Basic,9.99,PayPal,5,8,23,35.4,30.1,21,2,1,4.1,4.6,8,0.22,0,0,0,0,19,0.556,0.389,0,0,0,0.447,0,2025-12-15
CUST_008885,27,F,New York,2025-09-24,82,Standard,14.99,Credit Card,3,16,27,25.5,26.7,20,1,0,4.5,3.3,12,0.29,0,0,0,1,1,0.176,0.458,0,0,0,0.283,0,2025-12-15
CUST_008886,29,F,Dallas,2025-10-01,75,Standard,14.99,Credit Card,2,11,46,10.3,18.6,12,2,0,2.2,4.5,16,0.43,0,0,0,0,5,0.167,0.356,0,0,0,0.489,0,2025-12-15
CUST_008887,26,F,Dallas,2023-12-16,730,Premium,19.99,Debit Card,0,5,9,22.6,40.4,18,9,1,3.8,4.3,16,0.54,0,0,0,1,12,0.0,0.472,0,0,0,0.415,0,2025-12-15
CUST_008888,49,Other,San Jose,2025-06-23,175,Standard,14.99,Bank Transfer,1,7,33,28.2,9.3,16,1,1,2.5,4.0,17,0.37,0,0,0,1,27,0.125,0.264,0,0,0,0.574,0,2025-12-15
CUST_008889,30,M,San Jose,2025-02-05,313,Standard,14.99,Credit Card,5,9,24,7.3,26.7,18,1,0,3.1,3.9,15,0.27,0,0,0,1,4,0.5,0.376,0,0,0,0.584,0,2025-12-15
CUST_008890,25,F,Dallas,2025-08-31,106,Basic,9.99,Debit Card,1,5,9,23.6,10.5,8,2,2,3.4,2.0,2,0.28,1,0,0,0,28,0.167,0.201,0,1,0,0.843,1,2025-12-15
CUST_008891,38,F,Philadelphia,2025-11-07,38,Basic,9.99,PayPal,3,17,45,33.5,30.5,23,2,0,4.8,3.5,9,0.34,0,0,0,1,10,0.167,0.513,0,0,0,0.338,0,2025-12-15
CUST_008892,33,M,San Jose,2025-10-06,70,Standard,14.99,Credit Card,1,12,36,18.0,15.6,20,3,0,4.0,4.1,20,0.58,0,0,0,0,25,0.077,0.41,0,0,0,0.409,0,2025-12-15
CUST_008893,38,Other,San Jose,2025-09-30,76,Basic,9.99,PayPal,3,16,33,26.6,8.1,21,1,0,4.8,4.2,7,0.5,0,1,0,1,30,0.176,0.393,0,0,0,0.337,0,2025-12-15
CUST_008894,57,Other,Los Angeles,2025-07-19,149,Standard,14.99,PayPal,3,10,28,5.1,61.9,14,5,1,3.0,3.3,15,0.56,0,2,1,1,29,0.273,0.639,0,0,0,0.39,0,2025-12-15
CUST_008895,45,M,San Antonio,2025-11-15,30,Standard,14.99,Bank Transfer,1,5,8,9.9,19.2,5,8,3,1.4,2.1,6,0.18,1,1,0,0,14,0.167,0.221,1,1,0,0.89,1,2025-12-15
CUST_008896,35,F,Los Angeles,2025-09-18,88,Premium,19.99,Credit Card,1,4,10,9.8,8.9,10,3,0,3.0,2.5,3,0.31,1,2,0,0,6,0.2,0.195,0,1,1,0.803,1,2025-12-15
CUST_008897,18,M,Houston,2025-11-15,30,Basic,9.99,Credit Card,0,23,41,11.2,25.2,20,0,0,4.4,5.0,7,0.74,0,0,0,1,19,0.0,0.609,0,0,0,0.251,0,2025-12-15
CUST_008898,29,F,Houston,2025-08-14,123,Basic,9.99,Debit Card,0,13,30,49.2,38.7,23,3,1,4.4,4.1,14,0.55,0,0,0,1,24,0.0,0.564,0,0,0,0.474,0,2025-12-15
CUST_008899,43,M,San Jose,2024-07-03,530,Basic,9.99,PayPal,1,1,3,11.3,24.3,9,4,3,1.9,2.3,2,0.19,0,2,0,0,19,0.5,0.23,1,0,1,0.758,1,2025-12-15
CUST_008900,20,M,San Antonio,2025-10-02,74,Basic,9.99,PayPal,5,15,43,47.7,32.9,10,1,2,3.8,3.6,11,0.64,0,0,0,1,2,0.312,0.515,0,0,0,0.373,0,2025-12-15
CUST_008901,60,F,Philadelphia,2025-11-15,30,Premium,19.99,Debit Card,6,17,41,22.2,50.7,23,0,0,4.4,4.5,14,0.59,0,0,0,1,1,0.333,0.684,0,0,0,0.279,0,2025-12-15
CUST_008902,35,M,San Jose,2025-06-30,168,Standard,14.99,Credit Card,4,8,23,93.5,16.5,13,1,1,4.1,4.2,12,0.66,0,0,0,1,9,0.444,0.363,0,0,0,0.564,0,2025-12-15
CUST_008903,35,M,San Antonio,2025-06-17,181,Standard,14.99,Credit Card,5,10,28,38.3,32.2,17,3,0,3.6,3.2,20,0.49,0,0,0,1,28,0.455,0.459,0,0,0,0.543,0,2025-12-15
CUST_008904,27,M,Philadelphia,2025-08-20,117,Basic,9.99,Credit Card,1,9,31,12.0,22.2,17,2,1,4.2,4.6,13,0.58,0,0,1,1,6,0.1,0.407,0,0,0,0.504,0,2025-12-15
CUST_008905,40,M,New York,2025-09-15,91,Standard,14.99,Credit Card,6,7,33,31.0,12.9,27,1,2,4.7,3.2,16,0.66,0,0,0,1,24,0.75,0.387,0,0,0,0.577,0,2025-12-15
CUST_008906,21,F,Houston,2024-11-09,401,Premium,19.99,PayPal,0,8,20,12.7,6.3,23,3,1,4.2,5.0,13,0.25,1,1,0,1,15,0.0,0.26,0,1,0,0.765,1,2025-12-15
CUST_008907,60,M,Chicago,2024-08-01,501,Standard,14.99,Credit Card,1,5,12,22.0,29.8,20,4,1,3.3,4.5,6,0.21,0,0,0,1,19,0.167,0.351,0,0,0,0.511,0,2025-12-15
CUST_008908,50,F,San Antonio,2025-05-28,201,Standard,14.99,Debit Card,2,12,23,26.3,25.2,21,0,0,4.5,4.3,11,0.42,0,0,0,1,4,0.154,0.439,0,0,0,0.374,0,2025-12-15
CUST_008909,46,M,San Antonio,2025-08-12,125,Basic,9.99,Debit Card,0,10,27,21.2,17.7,17,0,1,3.9,4.6,11,0.55,0,1,1,1,27,0.0,0.384,0,0,0,0.542,0,2025-12-15
CUST_008910,18,M,Houston,2025-11-15,30,Basic,9.99,Debit Card,2,10,36,40.9,35.4,20,0,1,4.7,4.1,12,0.37,0,0,0,1,30,0.182,0.466,0,0,0,0.398,0,2025-12-15
CUST_008911,37,M,San Antonio,2025-10-12,64,Basic,9.99,PayPal,8,15,32,23.4,26.5,18,1,0,3.8,3.8,10,0.22,0,0,0,0,23,0.5,0.425,0,0,0,0.449,0,2025-12-15
CUST_008912,49,F,Houston,2025-10-16,60,Premium,19.99,PayPal,5,13,40,9.9,14.1,20,2,1,4.3,4.2,11,0.62,0,0,0,1,14,0.357,0.419,0,0,0,0.386,0,2025-12-15
CUST_008913,42,M,Dallas,2025-11-15,30,Basic,9.99,Credit Card,2,10,36,42.9,29.3,19,1,0,4.2,5.0,15,0.43,0,0,0,1,12,0.182,0.438,0,0,0,0.507,0,2025-12-15
CUST_008914,22,M,Chicago,2025-01-16,333,Standard,14.99,Credit Card,1,1,19,14.0,14.7,19,0,0,3.6,3.8,10,0.3,0,0,0,1,8,0.5,0.234,0,0,1,0.649,0,2025-12-15
CUST_008915,27,M,San Jose,2024-12-17,363,Basic,9.99,Credit Card,0,3,3,12.6,11.7,6,6,3,1.7,1.2,3,0.35,0,1,0,0,18,0.0,0.194,1,0,1,0.578,0,2025-12-15
CUST_008916,29,F,Los Angeles,2024-10-03,438,Standard,14.99,Credit Card,2,3,12,29.5,25.6,14,2,0,3.5,3.8,13,0.41,0,0,0,1,5,0.5,0.322,0,0,1,0.548,0,2025-12-15
CUST_008917,27,M,Phoenix,2025-04-16,243,Basic,9.99,PayPal,0,9,22,26.7,27.5,17,3,0,2.9,2.9,10,0.53,0,0,0,1,30,0.0,0.429,0,0,0,0.444,0,2025-12-15
CUST_008918,53,F,Dallas,2025-05-06,223,Premium,19.99,Credit Card,1,11,21,26.9,25.6,16,3,0,2.2,4.6,18,0.53,0,0,0,1,6,0.083,0.434,0,0,0,0.53,0,2025-12-15
CUST_008919,18,M,Chicago,2025-08-21,116,Standard,14.99,PayPal,5,9,30,5.8,17.8,26,2,1,5.0,4.1,13,0.56,0,0,0,1,19,0.5,0.413,0,0,0,0.518,0,2025-12-15
CUST_008920,42,M,New York,2024-12-30,350,Premium,19.99,Bank Transfer,5,8,10,14.2,62.2,21,0,1,4.5,5.0,15,0.67,0,1,0,1,9,0.556,0.671,0,0,0,0.315,0,2025-12-15
CUST_008921,19,M,Dallas,2025-08-09,128,Basic,9.99,Credit Card,2,12,37,5.0,33.0,13,1,0,5.0,4.1,19,0.3,0,0,0,1,27,0.154,0.43,0,0,0,0.458,0,2025-12-15
CUST_008922,23,M,Phoenix,2025-11-15,30,Basic,9.99,Credit Card,0,5,8,5.6,7.1,5,9,4,2.1,1.1,2,0.27,1,0,1,0,30,0.0,0.167,1,1,0,0.825,1,2025-12-15
CUST_008923,18,F,Los Angeles,2025-07-10,158,Basic,9.99,Debit Card,1,15,24,11.1,51.4,21,0,0,4.4,4.2,14,0.41,0,0,0,1,28,0.062,0.624,0,0,0,0.375,0,2025-12-15
CUST_008924,28,Other,Philadelphia,2025-09-17,89,Basic,9.99,Bank Transfer,3,15,34,5.0,26.8,21,2,0,3.7,4.3,9,0.11,0,1,0,1,29,0.188,0.417,0,0,0,0.418,0,2025-12-15
CUST_008925,53,M,Chicago,2025-08-05,132,Premium,19.99,Credit Card,1,12,28,5.0,12.2,19,0,0,4.3,4.0,10,0.35,0,0,0,1,10,0.077,0.339,0,0,0,0.491,0,2025-12-15
